Date,Open,High,Low,Close,Volume
04/05/2018,313,313,313,313,10
04/08/2018,319,325,319,325,20
04/09/2018,331,337,331,337,20
04/10/2018,343,349,343,349,20
04/11/2018,355,362,355,362,20
04/12/2018,369,376,369,376,20
04/15/2018,383,390,383,390,20
04/23/2018,397,412,397,412,30
05/06/2018,432,432,432,432,20
